player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start,avg_event_entrants,max_event_entrants,events_with_known_entrants,large_event_threshold,large_event_share,events_with_known_state,inferred_state,inferred_state_confidence,home_state,home_state_inferred,home_state_confidence,home_country,home_country_inferred,home_country_confidence
994539,zors3y,GA,1,3,0.3333333333333333,0.3333333333333333,1.0,0.06075268817204301,0,,,0.0,0.0,1.3,1,1763082000,32.0,32,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
3256876,ImPhenyl,GA,1,3,0.3333333333333333,0.3333333333333333,3.0,0.08475432613363648,0,,,0.0,0.0,1.3,1,1763082000,32.0,32,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
1739676,Pleeploploop,,1,3,0.3333333333333333,0.3333333333333333,10.0,0.03833333333333333,0,,,0.0,0.3333333333333333,1.3,1,1756425600,39.0,39,1,32,1.0,1,,,,False,,UNITED STATES,False,1.0
208790,Juncineroar,GA,1,3,0.3333333333333333,0.3333333333333333,8.0,0.08452380952380953,0,,,0.0,0.0,1.3,1,1756425600,39.0,39,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
1316833,saimaimeng,,1,3,0.3333333333333333,0.3333333333333333,6.0,0.10659340659340659,0,,,0.0,0.3333333333333333,1.3,1,1757030400,28.0,28,1,32,0.0,1,,,,False,,UNITED STATES,False,1.0
905410,Primary Trout~,GA,1,3,0.3333333333333333,0.3333333333333333,-6.0,0.0903149138443256,0,,,0.0,0.0,1.3,1,1757030400,28.0,28,1,32,0.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
509710,iGreg!,GA,1,3,0.3333333333333333,0.3333333333333333,-6.0,0.08658008658008658,0,,,0.0,0.0,1.3,1,1758240000,41.0,41,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
2255693,Malicious_Fave,,1,3,0.3333333333333333,0.3333333333333333,-1.0,0.05989417989417989,0,,,0.0,0.0,1.3,1,1758844800,40.0,40,1,32,1.0,1,,,,False,,UNITED STATES,False,1.0
2233683,Akamos,GA,1,3,0.3333333333333333,0.3333333333333333,-6.0,0.04825396825396825,0,,,0.0,0.0,1.3,1,1758240000,41.0,41,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
1246662,samtwo,GA,1,3,0.3333333333333333,0.3333333333333333,14.0,0.03708994708994709,0,,,0.0,0.0,1.3,1,1761868800,50.0,50,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
1032497,KingSAF,MD,1,3,0.3333333333333333,0.3333333333333333,0.0,0.06111111111111111,0,,,0.0,0.0,1.3,1,1763686800,42.0,42,1,32,1.0,1,,,MD,False,1.0,UNITED STATES,False,1.0
3180142,Twinkltoes,OH,1,3,0.3333333333333333,0.3333333333333333,16.0,0.04095655806182122,0,,,0.0,0.3333333333333333,1.3,1,1763686800,42.0,42,1,32,1.0,1,,,OH,False,1.0,UNITED STATES,False,1.0
1098164,LX3,MA,1,3,0.3333333333333333,0.3333333333333333,-14.0,0.037913860830527495,0,,,0.0,,1.3,1,1760054400,35.0,35,1,32,1.0,1,,,MA,False,1.0,UNITED STATES,False,1.0
2648735,Nyramyss,GA,1,3,0.3333333333333333,0.3333333333333333,9.0,0.10377846790890269,0,,,0.0,0.3333333333333333,1.3,1,1760054400,35.0,35,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
181040,#1 TEASER FAN FOR LIFE,GA,1,3,0.3333333333333333,0.3333333333333333,-1.0,0.05224673202614379,0,,,0.0,0.0,1.3,1,1760662800,37.0,37,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
1402044,Hakuza,GA,1,3,0.3333333333333333,0.3333333333333333,6.0,0.19498910675381265,0,,,0.0,0.0,1.3,1,1760662800,37.0,37,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
2233732,Drippy,GA,1,3,0.3333333333333333,0.3333333333333333,2.0,0.06056166056166056,0,,,0.0,0.0,1.3,1,1760054400,35.0,35,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
1808159,Subzero,GA,13,38,0.3157894736842105,0.3131037563607504,5.230769230769231,0.10644882578607812,0,,,0.0,0.21428571428571427,16.8,13,1763686800,37.46153846153846,50,13,32,0.9230769230769231,13,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
3883272,jazzman,GA,13,36,0.2777777777777778,0.2878708112510686,8.538461538461538,0.12273814692282521,0,,,0.0,0.21212121212121213,16.6,13,1763686800,37.46153846153846,50,13,32,0.9230769230769231,13,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
1230555,Uchiki,GA,3,8,0.25,0.2805679049767337,7.666666666666667,0.04551038391764198,0,,,0.0,0.14285714285714285,3.8,3,1763686800,45.0,50,3,32,1.0,3,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
1059715,Daiyan,GA,3,8,0.25,0.2748491553761142,-8.0,0.051045299542742,0,,,0.0,0.0,3.8,3,1761868800,39.0,50,3,32,0.6666666666666666,3,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
4287822,Karina of the Fae,,3,8,0.25,0.26529160215576814,-1.3333333333333333,0.06095173333038775,0,,,0.0,0.0,3.8,3,1762477200,37.666666666666664,43,3,32,1.0,3,GA,1.0,GA,True,1.0,US,True,1.0
1437386,ÆON,,2,6,0.3333333333333333,0.2594038507174734,-6.0,0.08992611537368571,0,,,0.0,0.0,2.6,2,1763686800,37.0,42,2,32,1.0,2,,,,False,,UNITED STATES,False,1.0
2411362,Krofusion,GA,3,8,0.25,0.2570648446467064,-2.6666666666666665,0.05738017213632202,0,,,0.0,0.0,3.8,3,1763686800,40.666666666666664,43,3,32,1.0,3,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
1804122,BlaZR,,3,8,0.25,0.25474843002236536,4.666666666666667,0.08003968253968254,0,,,0.0,0.0,3.8,3,1763082000,33.333333333333336,35,3,32,1.0,3,GA,1.0,GA,True,1.0,UNITED STATES,False,1.0
35934,Hue,GA,2,5,0.2,0.25433624664051957,-7.5,0.07069966583124478,0,,,0.0,0.0,2.5,2,1761868800,44.5,50,2,32,1.0,2,,,GA,False,1.0,UNITED STATES,False,1.0
989587,StreetDzine,,2,5,0.2,0.24712940478253592,-6.0,0.0469047619047619,0,,,0.0,0.0,2.5,2,1761264000,41.0,43,2,32,1.0,2,,,,False,,UNITED STATES,False,1.0
2647915,Boo,GA,2,5,0.2,0.23136948344804542,3.0,0.08507852855678942,0,,,0.0,0.25,2.5,2,1762477200,33.5,35,2,32,1.0,2,,,GA,False,1.0,UNITED STATES,False,1.0
2393511,Spider man 12,,2,5,0.2,0.22353668263515664,0.0,0.06309356278396526,0,,,0.0,0.0,2.5,2,1763686800,42.5,43,2,32,1.0,2,,,,False,,UNITED STATES,False,1.0
534660,D.King79,GA,4,10,0.2,0.18690628673920873,5.5,0.14434785473329118,0,,,0.0,0.2,5.0,4,1762477200,36.75,40,4,32,1.0,4,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
3991446,BigCheese,,2,5,0.2,0.18221357236526303,3.0,0.06871794871794872,0,,,0.0,0.3333333333333333,2.5,2,1762477200,36.0,37,2,32,1.0,2,,,,False,,US,True,1.0
